match_no,inningno,ballnumber,over,outcome,batter,bowler,comment,BattingTeam
12,2,59,9.2,0,Shivam Dube,Piyush Chawla,"Piyush Chawla to Shivam Dube, no run,",Chennai Super Kings
12,2,60,9.3,1,Shivam Dube,Piyush Chawla,"Piyush Chawla to Shivam Dube, 1 run,",Chennai Super Kings
12,2,61,9.4,4,Ruturaj Gaikwad,Piyush Chawla,"Piyush Chawla to Ruturaj Gaikwad, Four,",Chennai Super Kings
12,2,62,9.5,1,Ruturaj Gaikwad,Piyush Chawla,"Piyush Chawla to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
12,2,63,9.6,1,Shivam Dube,Piyush Chawla,"Piyush Chawla to Shivam Dube, 1 run,",Chennai Super Kings
12,2,64,10.1,2,Shivam Dube,Cameron Green,"Cameron Green to Shivam Dube, 2 runs,",Chennai Super Kings
12,2,65,10.2,0,Shivam Dube,Cameron Green,"Cameron Green to Shivam Dube, no run,",Chennai Super Kings
12,2,66,10.3,0,Shivam Dube,Cameron Green,"Cameron Green to Shivam Dube, no run,",Chennai Super Kings
12,2,67,10.4,1,Shivam Dube,Cameron Green,"Cameron Green to Shivam Dube, 1 run,",Chennai Super Kings
12,2,68,10.5,1,Ruturaj Gaikwad,Cameron Green,"Cameron Green to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
12,2,69,10.6,1,Shivam Dube,Cameron Green,"Cameron Green to Shivam Dube, 1 run,",Chennai Super Kings
12,2,70,11.1,1,Shivam Dube,Hrithik Shokeen,"Hrithik Shokeen to Shivam Dube, 1 run,",Chennai Super Kings
12,2,71,11.2,1,Ruturaj Gaikwad,Hrithik Shokeen,"Hrithik Shokeen to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
12,2,72,11.3,0,Shivam Dube,Hrithik Shokeen,"Hrithik Shokeen to Shivam Dube, no run,",Chennai Super Kings
12,2,73,11.4,4,Shivam Dube,Hrithik Shokeen,"Hrithik Shokeen to Shivam Dube, Four,",Chennai Super Kings
12,2,74,11.5,0,Shivam Dube,Hrithik Shokeen,"Hrithik Shokeen to Shivam Dube, no run,",Chennai Super Kings
12,2,75,11.6,0,Shivam Dube,Hrithik Shokeen,"Hrithik Shokeen to Shivam Dube, no run,",Chennai Super Kings
12,2,76,12.1,0,Ruturaj Gaikwad,Kumar Kartikeya,"Kumar Kartikeya to Ruturaj Gaikwad, no run,",Chennai Super Kings
12,2,77,12.2,1,Ruturaj Gaikwad,Kumar Kartikeya,"Kumar Kartikeya to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
12,2,78,12.3,1,Shivam Dube,Kumar Kartikeya,"Kumar Kartikeya to Shivam Dube, 1 run,",Chennai Super Kings
12,2,79,12.4,1,Ruturaj Gaikwad,Kumar Kartikeya,"Kumar Kartikeya to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
12,2,80,12.5,0,Shivam Dube,Kumar Kartikeya,"Kumar Kartikeya to Shivam Dube, no run,",Chennai Super Kings
12,2,81,12.6,1,Shivam Dube,Kumar Kartikeya,"Kumar Kartikeya to Shivam Dube, 1 run,",Chennai Super Kings
12,2,82,13.1,6,Shivam Dube,Hrithik Shokeen,"Hrithik Shokeen to Shivam Dube, Six,",Chennai Super Kings
12,2,83,13.2,1,Shivam Dube,Hrithik Shokeen,"Hrithik Shokeen to Shivam Dube, 1 run,",Chennai Super Kings
12,2,84,13.3,1,Ruturaj Gaikwad,Hrithik Shokeen,"Hrithik Shokeen to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
12,2,85,13.4,1,Shivam Dube,Hrithik Shokeen,"Hrithik Shokeen to Shivam Dube, 1 run,",Chennai Super Kings
12,2,86,13.5,4,Ruturaj Gaikwad,Hrithik Shokeen,"Hrithik Shokeen to Ruturaj Gaikwad, Four,",Chennai Super Kings
12,2,87,13.6,0,Ruturaj Gaikwad,Hrithik Shokeen,"Hrithik Shokeen to Ruturaj Gaikwad, no run,",Chennai Super Kings
12,2,88,14.1,0,Shivam Dube,Kumar Kartikeya,"Kumar Kartikeya to Shivam Dube, no run,",Chennai Super Kings
12,2,89,14.2,w,Shivam Dube,Kumar Kartikeya,"Kumar Kartikeya to Shivam Dube, no run,                           Wicket - b K Kartikeya batsmen out 28(26)",Chennai Super Kings
12,2,90,14.3,1,Ambati Rayudu,Kumar Kartikeya,"Kumar Kartikeya to Ambati Rayudu, 1 run,",Chennai Super Kings
12,2,91,14.4,6,Ruturaj Gaikwad,Kumar Kartikeya,"Kumar Kartikeya to Ruturaj Gaikwad, Six,",Chennai Super Kings
12,2,92,14.5,0,Ruturaj Gaikwad,Kumar Kartikeya,"Kumar Kartikeya to Ruturaj Gaikwad, no run,",Chennai Super Kings
12,2,93,14.6,2,Ruturaj Gaikwad,Kumar Kartikeya,"Kumar Kartikeya to Ruturaj Gaikwad, 2 runs,",Chennai Super Kings
12,2,94,15.1,0,Ambati Rayudu,Piyush Chawla,"Piyush Chawla to Ambati Rayudu, no run,",Chennai Super Kings
12,2,95,15.2,0,Ambati Rayudu,Piyush Chawla,"Piyush Chawla to Ambati Rayudu, no run,",Chennai Super Kings
12,2,96,15.3,0,Ambati Rayudu,Piyush Chawla,"Piyush Chawla to Ambati Rayudu, no run,",Chennai Super Kings
12,2,97,15.4,0,Ambati Rayudu,Piyush Chawla,"Piyush Chawla to Ambati Rayudu, no run,",Chennai Super Kings
12,2,98,15.5,1,Ambati Rayudu,Piyush Chawla,"Piyush Chawla to Ambati Rayudu, 1 run,",Chennai Super Kings
12,2,99,15.6,0,Ruturaj Gaikwad,Piyush Chawla,"Piyush Chawla to Ruturaj Gaikwad, no run,",Chennai Super Kings
12,2,100,16.1,0,Ambati Rayudu,Kumar Kartikeya,"Kumar Kartikeya to Ambati Rayudu, no run,",Chennai Super Kings
12,2,101,16.2,1,Ambati Rayudu,Kumar Kartikeya,"Kumar Kartikeya to Ambati Rayudu, 1 run,",Chennai Super Kings
12,2,102,16.3,1,Ruturaj Gaikwad,Kumar Kartikeya,"Kumar Kartikeya to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
12,2,103,16.4,1,Ambati Rayudu,Kumar Kartikeya,"Kumar Kartikeya to Ambati Rayudu, 1 run,",Chennai Super Kings
12,2,104,16.5,1,Ruturaj Gaikwad,Kumar Kartikeya,"Kumar Kartikeya to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
12,2,105,16.6,1,Ambati Rayudu,Kumar Kartikeya,"Kumar Kartikeya to Ambati Rayudu, 1 run,",Chennai Super Kings
12,2,106,17.1,4,Ambati Rayudu,Jason Behrendorff,"Jason Behrendorff to Ambati Rayudu, Four,",Chennai Super Kings
12,2,107,17.2,1wd,Ambati Rayudu,Jason Behrendorff,"Jason Behrendorff to Ambati Rayudu, 1 wide,",Chennai Super Kings
12,2,108,17.2,4,Ambati Rayudu,Jason Behrendorff,"Jason Behrendorff to Ambati Rayudu, Four,",Chennai Super Kings
12,2,109,17.3,2,Ambati Rayudu,Jason Behrendorff,"Jason Behrendorff to Ambati Rayudu, 2 runs,",Chennai Super Kings
12,2,110,17.4,0,Ambati Rayudu,Jason Behrendorff,"Jason Behrendorff to Ambati Rayudu, no run,",Chennai Super Kings
12,2,111,17.5,1,Ambati Rayudu,Jason Behrendorff,"Jason Behrendorff to Ambati Rayudu, 1 run,",Chennai Super Kings
12,2,112,17.6,1,Ruturaj Gaikwad,Jason Behrendorff,"Jason Behrendorff to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
12,2,113,18.1,2wd,Ruturaj Gaikwad,Arshad Khan,"Arshad Khan to Ruturaj Gaikwad, 2 wide,",Chennai Super Kings
12,2,114,18.1,4,Ambati Rayudu,Arshad Khan,"Arshad Khan to Ambati Rayudu, Four,",Chennai Super Kings
13,1,1,0.1,0,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, no run,",Gujarat Titans
13,1,2,0.2,1,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, 1 run,",Gujarat Titans
13,1,3,0.3,1,Shubman Gill,Umesh Yadav,"Umesh Yadav to Shubman Gill, 1 run,",Gujarat Titans
13,1,4,0.4,0,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, no run,",Gujarat Titans
13,1,5,0.5,1lb,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, 1 leg bye,",Gujarat Titans
13,1,6,0.6,1,Shubman Gill,Umesh Yadav,"Umesh Yadav to Shubman Gill, 1 run,",Gujarat Titans
13,1,7,1.1,1,Shubman Gill,Shardul Thakur,"Shardul Thakur to Shubman Gill, 1 run,",Gujarat Titans
13,1,8,1.2,4,Wriddhiman Saha,Shardul Thakur,"Shardul Thakur to Wriddhiman Saha, Four,",Gujarat Titans
13,1,9,1.3,1b,Wriddhiman Saha,Shardul Thakur,"Shardul Thakur to Wriddhiman Saha, 1 bye,",Gujarat Titans
13,1,10,1.4,1,Shubman Gill,Shardul Thakur,"Shardul Thakur to Shubman Gill, 1 run,",Gujarat Titans
13,1,11,1.5,1wd,Wriddhiman Saha,Shardul Thakur,"Shardul Thakur to Wriddhiman Saha, 1 wide,",Gujarat Titans
13,1,12,1.5,1,Wriddhiman Saha,Shardul Thakur,"Shardul Thakur to Wriddhiman Saha, 1 run,",Gujarat Titans
13,1,13,1.6,4,Shubman Gill,Shardul Thakur,"Shardul Thakur to Shubman Gill, Four,",Gujarat Titans
13,1,14,2.1,1,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, 1 run,",Gujarat Titans
13,1,15,2.2,1,Shubman Gill,Umesh Yadav,"Umesh Yadav to Shubman Gill, 1 run,",Gujarat Titans
13,1,16,2.3,0,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, no run,",Gujarat Titans
13,1,17,2.4,0,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, no run,",Gujarat Titans
13,1,18,2.5,1wd,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, 1 wide,",Gujarat Titans
13,1,19,2.5,4,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, Four,",Gujarat Titans
13,1,20,2.6,0,Wriddhiman Saha,Umesh Yadav,"Umesh Yadav to Wriddhiman Saha, no run,",Gujarat Titans
13,1,21,3.1,0,Shubman Gill,Lockie Ferguson,"Lockie Ferguson to Shubman Gill, no run,",Gujarat Titans
13,1,22,3.2,1,Shubman Gill,Lockie Ferguson,"Lockie Ferguson to Shubman Gill, 1 run,",Gujarat Titans
13,1,23,3.3,4,Wriddhiman Saha,Lockie Ferguson,"Lockie Ferguson to Wriddhiman Saha, Four,",Gujarat Titans
13,1,24,3.4,0,Wriddhiman Saha,Lockie Ferguson,"Lockie Ferguson to Wriddhiman Saha, no run,",Gujarat Titans
13,1,25,3.5,1wd,Wriddhiman Saha,Lockie Ferguson,"Lockie Ferguson to Wriddhiman Saha, 1 wide,",Gujarat Titans
13,1,26,3.5,1lb,Wriddhiman Saha,Lockie Ferguson,"Lockie Ferguson to Wriddhiman Saha, 1 leg bye,",Gujarat Titans
13,1,27,3.6,0,Shubman Gill,Lockie Ferguson,"Lockie Ferguson to Shubman Gill, no run,",Gujarat Titans
13,1,28,4.1,2,Wriddhiman Saha,Sunil Narine,"Sunil Narine to Wriddhiman Saha, 2 runs,",Gujarat Titans
13,1,29,4.2,w,Wriddhiman Saha,Sunil Narine,"Sunil Narine to Wriddhiman Saha, no run,                           Wicket - c Narayan Jagadeesan b SP Narine batsmen out 17(17)",Gujarat Titans
13,1,30,4.3,1wd,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, 1 wide,",Gujarat Titans
13,1,31,4.3,0,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, no run,",Gujarat Titans
13,1,32,4.4,0,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, no run,",Gujarat Titans
13,1,33,4.5,4,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, Four,",Gujarat Titans
13,1,34,4.6,0,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, no run,",Gujarat Titans
13,1,35,5.1,1,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, 1 run,",Gujarat Titans
13,1,36,5.2,1,Sai Sudharsan,Varun Chakravarthy,"Varun Chakravarthy to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,37,5.3,0,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, no run,",Gujarat Titans
13,1,38,5.4,5wd,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, 5 wide,",Gujarat Titans
13,1,39,5.4,4,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, Four,",Gujarat Titans
13,1,40,5.5,4,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, Four,",Gujarat Titans
13,1,41,5.6,1,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, 1 run,",Gujarat Titans
13,1,42,6.1,1,Shubman Gill,Sunil Narine,"Sunil Narine to Shubman Gill, 1 run,",Gujarat Titans
13,1,43,6.2,1,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,44,6.3,0,Shubman Gill,Sunil Narine,"Sunil Narine to Shubman Gill, no run,",Gujarat Titans
13,1,45,6.4,1,Shubman Gill,Sunil Narine,"Sunil Narine to Shubman Gill, 1 run,",Gujarat Titans
13,1,46,6.5,1,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,47,6.6,4,Shubman Gill,Sunil Narine,"Sunil Narine to Shubman Gill, Four,",Gujarat Titans
13,1,48,7.1,1,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,49,7.2,0,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, no run,",Gujarat Titans
13,1,50,7.3,1,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, 1 run,",Gujarat Titans
13,1,51,7.4,4,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, Four,",Gujarat Titans
13,1,52,7.5,0,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, no run,",Gujarat Titans
13,1,53,7.6,0,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, no run,",Gujarat Titans
13,1,54,8.1,1,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, 1 run,",Gujarat Titans
13,1,55,8.2,1,Sai Sudharsan,Varun Chakravarthy,"Varun Chakravarthy to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,56,8.3,1,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, 1 run,",Gujarat Titans
13,1,57,8.4,1,Sai Sudharsan,Varun Chakravarthy,"Varun Chakravarthy to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,58,8.5,1,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, 1 run,",Gujarat Titans
13,1,59,8.6,6,Sai Sudharsan,Varun Chakravarthy,"Varun Chakravarthy to Sai Sudharsan, Six,",Gujarat Titans
13,1,60,9.1,0,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, no run,",Gujarat Titans
13,1,61,9.2,4,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, Four,",Gujarat Titans
13,1,62,9.3,1wd,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, 1 wide,",Gujarat Titans
13,1,63,9.3,1,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, 1 run,",Gujarat Titans
13,1,64,9.4,1,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,65,9.5,1,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, 1 run,",Gujarat Titans
13,1,66,9.6,1,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,67,10.1,0,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, no run,",Gujarat Titans
13,1,68,10.2,0,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, no run,",Gujarat Titans
13,1,69,10.3,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,70,10.4,0,Shubman Gill,Lockie Ferguson,"Lockie Ferguson to Shubman Gill, no run,",Gujarat Titans
13,1,71,10.5,1,Shubman Gill,Lockie Ferguson,"Lockie Ferguson to Shubman Gill, 1 run,",Gujarat Titans
13,1,72,10.6,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,73,11.1,6,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, Six,",Gujarat Titans
13,1,74,11.2,1,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,75,11.3,2,Shubman Gill,Sunil Narine,"Sunil Narine to Shubman Gill, 2 runs,",Gujarat Titans
13,1,76,11.4,w,Shubman Gill,Sunil Narine,"Sunil Narine to Shubman Gill, no run,                           Wicket - c UT Yadav b SP Narine batsmen out 39(31)",Gujarat Titans
13,1,77,11.5,0,Abhinav Manohar,Sunil Narine,"Sunil Narine to Abhinav Manohar, no run,",Gujarat Titans
13,1,78,11.6,1,Abhinav Manohar,Sunil Narine,"Sunil Narine to Abhinav Manohar, 1 run,",Gujarat Titans
13,1,79,12.1,4,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, Four,",Gujarat Titans
13,1,80,12.2,4,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, Four,",Gujarat Titans
13,1,81,12.3,4,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, Four,",Gujarat Titans
13,1,82,12.4,0,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, no run,",Gujarat Titans
13,1,83,12.5,1,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, 1 run,",Gujarat Titans
13,1,84,12.6,1,Sai Sudharsan,Umesh Yadav,"Umesh Yadav to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,85,13.1,0,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, no run,",Gujarat Titans
13,1,86,13.2,3,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 3 runs,",Gujarat Titans
13,1,87,13.3,w,Abhinav Manohar,Suyash Sharma,"Suyash Sharma to Abhinav Manohar, no run,                           Wicket - b Suyash Sharma batsmen out 14(8)",Gujarat Titans
13,1,88,13.4,1,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 1 run,",Gujarat Titans
13,1,89,13.5,2,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 2 runs,",Gujarat Titans
13,1,90,13.6,2,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 2 runs,",Gujarat Titans
13,1,91,14.1,1,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, 1 run,",Gujarat Titans
13,1,92,14.2,4,Sai Sudharsan,Shardul Thakur,"Shardul Thakur to Sai Sudharsan, Four,",Gujarat Titans
13,1,93,14.3,0,Sai Sudharsan,Shardul Thakur,"Shardul Thakur to Sai Sudharsan, no run,",Gujarat Titans
13,1,94,14.4,2,Sai Sudharsan,Shardul Thakur,"Shardul Thakur to Sai Sudharsan, 2 runs,",Gujarat Titans
13,1,95,14.5,1,Sai Sudharsan,Shardul Thakur,"Shardul Thakur to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,96,14.6,1,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, 1 run,",Gujarat Titans
13,1,97,15.1,2,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 2 runs,",Gujarat Titans
13,1,98,15.2,2,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 2 runs,",Gujarat Titans
13,1,99,15.3,4,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, Four,",Gujarat Titans
13,1,100,15.4,2,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 2 runs,",Gujarat Titans
13,1,101,15.5,1,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 1 run,",Gujarat Titans
13,1,102,15.6,1,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,103,16.1,2,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 2 runs,",Gujarat Titans
13,1,104,16.2,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,105,16.3,1,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 1 run,",Gujarat Titans
13,1,106,16.4,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,107,16.5,1,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 1 run,",Gujarat Titans
13,1,108,16.6,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,109,17.1,1,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, 1 run,",Gujarat Titans
13,1,110,17.2,1,Vijay Shankar,Sunil Narine,"Sunil Narine to Vijay Shankar, 1 run,",Gujarat Titans
13,1,111,17.3,w,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, no run,                           Wicket - c (sub AS Roy) b SP Narine batsmen out 53(38)",Gujarat Titans
13,1,112,17.4,1,David Miller,Sunil Narine,"Sunil Narine to David Miller, 1 run,",Gujarat Titans
13,1,113,17.5,4,Vijay Shankar,Sunil Narine,"Sunil Narine to Vijay Shankar, Four,",Gujarat Titans
13,1,114,17.6,1,Vijay Shankar,Sunil Narine,"Sunil Narine to Vijay Shankar, 1 run,",Gujarat Titans
13,1,115,18.1,5nb,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 5 no ball,",Gujarat Titans
13,1,116,18.1,2,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 2 runs,",Gujarat Titans
13,1,117,18.2,6,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, Six,",Gujarat Titans
13,1,118,18.3,4,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, Four,",Gujarat Titans
13,1,119,18.4,1,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 1 run,",Gujarat Titans
13,1,120,18.5,1lb,David Miller,Lockie Ferguson,"Lockie Ferguson to David Miller, 1 leg bye,",Gujarat Titans
13,1,121,18.6,6,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, Six,",Gujarat Titans
13,1,122,19.1,1,David Miller,Shardul Thakur,"Shardul Thakur to David Miller, 1 run,",Gujarat Titans
13,1,123,19.2,0,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, no run,",Gujarat Titans
13,1,124,19.3,6,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, Six,",Gujarat Titans
13,1,125,19.4,6,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, Six,",Gujarat Titans
13,1,126,19.5,6,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, Six,",Gujarat Titans
13,1,127,19.6,1lb,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, 1 leg bye,",Gujarat Titans
13,2,1,0.1,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,",Kolkata Knight Riders
13,2,2,0.2,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,",Kolkata Knight Riders
13,2,3,0.3,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,",Kolkata Knight Riders
13,2,4,0.4,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,",Kolkata Knight Riders
13,2,5,0.5,2,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, 2 runs,",Kolkata Knight Riders
13,2,6,0.6,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,",Kolkata Knight Riders
13,2,7,1.1,0,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,",Kolkata Knight Riders
13,2,8,1.2,4,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, Four,",Kolkata Knight Riders
13,2,9,1.3,1,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, 1 run,",Kolkata Knight Riders
13,2,10,1.4,6,Rahmanullah Gurbaz,Josh Little,"Josh Little to Rahmanullah Gurbaz, Six,",Kolkata Knight Riders
13,2,11,1.5,0,Rahmanullah Gurbaz,Josh Little,"Josh Little to Rahmanullah Gurbaz, no run,",Kolkata Knight Riders
13,2,12,1.6,1,Rahmanullah Gurbaz,Josh Little,"Josh Little to Rahmanullah Gurbaz, 1 run,",Kolkata Knight Riders
13,2,13,2.1,4,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, Four,",Kolkata Knight Riders
13,2,14,2.2,2,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, 2 runs,",Kolkata Knight Riders
13,2,15,2.3,w,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,                           Wicket - c Yash Dayal b M Shami batsmen out 15(12)",Kolkata Knight Riders
13,2,16,2.4,0,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, no run,",Kolkata Knight Riders
13,2,17,2.5,6,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, Six,",Kolkata Knight Riders
13,2,18,2.6,0,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, no run,",Kolkata Knight Riders
13,2,19,3.1,1,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, 1 run,",Kolkata Knight Riders
13,2,20,3.2,1,Venkatesh Iyer,Josh Little,"Josh Little to Venkatesh Iyer, 1 run,",Kolkata Knight Riders
13,2,21,3.3,0,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,",Kolkata Knight Riders
13,2,22,3.4,0,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,",Kolkata Knight Riders
13,2,23,3.5,0,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,",Kolkata Knight Riders
13,2,24,3.6,w,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,                           Wicket - c A Manohar b Josh Little batsmen out 6(8)",Kolkata Knight Riders
